Hour,Gross Sales,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Month,date,Year
14,76.96,0,0,1,0,0,0,0,5,11,2019
15,92.57,0,0,1,0,0,0,0,5,11,2019
16,145.13,0,0,1,0,0,0,0,5,11,2019
17,133.09,0,0,1,0,0,0,0,5,11,2019
20,119.01,0,0,1,0,0,0,0,5,11,2019
21,38.67,0,0,1,0,0,0,0,5,11,2019
22,71.94,0,0,1,0,0,0,0,5,11,2019
23,66.65,0,0,1,0,0,0,0,5,11,2019
12,231.99,0,0,0,1,0,0,0,5,12,2019
13,174.4,0,0,0,1,0,0,0,5,12,2019
14,128.12,0,0,0,1,0,0,0,5,12,2019
15,167.3,0,0,0,1,0,0,0,5,12,2019
16,228.68,0,0,0,1,0,0,0,5,12,2019
17,189.8,0,0,0,1,0,0,0,5,12,2019
18,168.18,0,0,0,1,0,0,0,5,12,2019
19,97.62,0,0,0,1,0,0,0,5,12,2019
20,77.04,0,0,0,1,0,0,0,5,12,2019
21,114.9,0,0,0,1,0,0,0,5,12,2019
22,97.27,0,0,0,1,0,0,0,5,12,2019
23,22.4,0,0,0,1,0,0,0,5,12,2019
12,39.26,0,1,0,0,0,0,0,5,13,2019
13,29.37,0,1,0,0,0,0,0,5,13,2019
14,60.22,0,1,0,0,0,0,0,5,13,2019
15,186.03,0,1,0,0,0,0,0,5,13,2019
16,132.49,0,1,0,0,0,0,0,5,13,2019
17,146.35,0,1,0,0,0,0,0,5,13,2019
18,49.44,0,1,0,0,0,0,0,5,13,2019
19,64.57,0,1,0,0,0,0,0,5,13,2019
20,76.26,0,1,0,0,0,0,0,5,13,2019
21,149.08,0,1,0,0,0,0,0,5,13,2019
22,102.14,0,1,0,0,0,0,0,5,13,2019
23,87.78,0,1,0,0,0,0,0,5,13,2019
12,80.53,0,0,0,0,0,1,0,5,14,2019
13,48.75,0,0,0,0,0,1,0,5,14,2019
14,88.84,0,0,0,0,0,1,0,5,14,2019
15,94.93,0,0,0,0,0,1,0,5,14,2019
16,92.77,0,0,0,0,0,1,0,5,14,2019
17,96.79,0,0,0,0,0,1,0,5,14,2019
18,106.86,0,0,0,0,0,1,0,5,14,2019
19,114.56,0,0,0,0,0,1,0,5,14,2019
20,125.19,0,0,0,0,0,1,0,5,14,2019
21,68.08,0,0,0,0,0,1,0,5,14,2019
22,43.33,0,0,0,0,0,1,0,5,14,2019
23,8.65,0,0,0,0,0,1,0,5,14,2019
12,49.79,0,0,0,0,0,0,1,5,15,2019
13,39.2,0,0,0,0,0,0,1,5,15,2019
14,67.58,0,0,0,0,0,0,1,5,15,2019
15,121.41,0,0,0,0,0,0,1,5,15,2019
16,111.32,0,0,0,0,0,0,1,5,15,2019
17,68.78,0,0,0,0,0,0,1,5,15,2019
18,67,0,0,0,0,0,0,1,5,15,2019
19,114.61,0,0,0,0,0,0,1,5,15,2019
20,124.21,0,0,0,0,0,0,1,5,15,2019
21,70.61,0,0,0,0,0,0,1,5,15,2019
22,54.08,0,0,0,0,0,0,1,5,15,2019
23,26.05,0,0,0,0,0,0,1,5,15,2019
12,52.45,0,0,0,0,1,0,0,5,16,2019
13,71.22,0,0,0,0,1,0,0,5,16,2019
14,70.52,0,0,0,0,1,0,0,5,16,2019
15,48.33,0,0,0,0,1,0,0,5,16,2019
16,71.34,0,0,0,0,1,0,0,5,16,2019
17,76.67,0,0,0,0,1,0,0,5,16,2019
18,125.45,0,0,0,0,1,0,0,5,16,2019
19,48.6,0,0,0,0,1,0,0,5,16,2019
20,33.37,0,0,0,0,1,0,0,5,16,2019
21,63.63,0,0,0,0,1,0,0,5,16,2019
22,36.22,0,0,0,0,1,0,0,5,16,2019
12,93.1,1,0,0,0,0,0,0,5,17,2019
13,128.14,1,0,0,0,0,0,0,5,17,2019
14,151.4,1,0,0,0,0,0,0,5,17,2019
15,96.04,1,0,0,0,0,0,0,5,17,2019
16,168.25,1,0,0,0,0,0,0,5,17,2019
17,114.37,1,0,0,0,0,0,0,5,17,2019
18,59.52,1,0,0,0,0,0,0,5,17,2019
19,120.54,1,0,0,0,0,0,0,5,17,2019
20,68.37,1,0,0,0,0,0,0,5,17,2019
21,38.5,1,0,0,0,0,0,0,5,17,2019
22,131.17,1,0,0,0,0,0,0,5,17,2019
23,46.99,1,0,0,0,0,0,0,5,17,2019
12,70.08,0,0,1,0,0,0,0,5,18,2019
13,42.02,0,0,1,0,0,0,0,5,18,2019
14,24.94,0,0,1,0,0,0,0,5,18,2019
15,118.37,0,0,1,0,0,0,0,5,18,2019
16,77.49,0,0,1,0,0,0,0,5,18,2019
17,108.27,0,0,1,0,0,0,0,5,18,2019
18,132.93,0,0,1,0,0,0,0,5,18,2019
19,57.17,0,0,1,0,0,0,0,5,18,2019
20,77.47,0,0,1,0,0,0,0,5,18,2019
21,35.83,0,0,1,0,0,0,0,5,18,2019
22,30.92,0,0,1,0,0,0,0,5,18,2019
23,57.63,0,0,1,0,0,0,0,5,18,2019
12,65.14,0,0,0,1,0,0,0,5,19,2019
13,109.58,0,0,0,1,0,0,0,5,19,2019
14,131.01,0,0,0,1,0,0,0,5,19,2019
15,131.11,0,0,0,1,0,0,0,5,19,2019
16,133.32,0,0,0,1,0,0,0,5,19,2019
17,82.25,0,0,0,1,0,0,0,5,19,2019
18,77.58,0,0,0,1,0,0,0,5,19,2019
19,147.15,0,0,0,1,0,0,0,5,19,2019
20,16.14,0,0,0,1,0,0,0,5,19,2019
12,123.67,0,1,0,0,0,0,0,5,20,2019
13,16.75,0,1,0,0,0,0,0,5,20,2019
14,14.74,0,1,0,0,0,0,0,5,20,2019
15,95.74,0,1,0,0,0,0,0,5,20,2019
16,84.71,0,1,0,0,0,0,0,5,20,2019
17,151.5,0,1,0,0,0,0,0,5,20,2019
18,115.52,0,1,0,0,0,0,0,5,20,2019
19,100.65,0,1,0,0,0,0,0,5,20,2019
20,50.64,0,1,0,0,0,0,0,5,20,2019
21,89.54,0,1,0,0,0,0,0,5,20,2019
22,56.85,0,1,0,0,0,0,0,5,20,2019
12,132.2,0,0,0,0,0,1,0,5,21,2019
13,44.83,0,0,0,0,0,1,0,5,21,2019
14,154.69,0,0,0,0,0,1,0,5,21,2019
15,56.61,0,0,0,0,0,1,0,5,21,2019
16,95.01,0,0,0,0,0,1,0,5,21,2019
17,84.89,0,0,0,0,0,1,0,5,21,2019
18,141.98,0,0,0,0,0,1,0,5,21,2019
19,106.25,0,0,0,0,0,1,0,5,21,2019
20,142.78,0,0,0,0,0,1,0,5,21,2019
21,14,0,0,0,0,0,1,0,5,21,2019
22,4.7,0,0,0,0,0,1,0,5,21,2019
12,73.4,0,0,0,0,0,0,1,5,22,2019
13,70.47,0,0,0,0,0,0,1,5,22,2019
14,107.49,0,0,0,0,0,0,1,5,22,2019
15,92.13,0,0,0,0,0,0,1,5,22,2019
16,100.38,0,0,0,0,0,0,1,5,22,2019
17,61.88,0,0,0,0,0,0,1,5,22,2019
18,104.97,0,0,0,0,0,0,1,5,22,2019
19,115.38,0,0,0,0,0,0,1,5,22,2019
20,70.69,0,0,0,0,0,0,1,5,22,2019
21,43.72,0,0,0,0,0,0,1,5,22,2019
22,27.13,0,0,0,0,0,0,1,5,22,2019
12,112.66,0,0,0,0,1,0,0,5,23,2019
13,72.14,0,0,0,0,1,0,0,5,23,2019
14,129.72,0,0,0,0,1,0,0,5,23,2019
15,103.85,0,0,0,0,1,0,0,5,23,2019
16,111.3,0,0,0,0,1,0,0,5,23,2019
17,85.7,0,0,0,0,1,0,0,5,23,2019
18,56.67,0,0,0,0,1,0,0,5,23,2019
19,52.32,0,0,0,0,1,0,0,5,23,2019
20,28.98,0,0,0,0,1,0,0,5,23,2019
21,108.73,0,0,0,0,1,0,0,5,23,2019
22,19.87,0,0,0,0,1,0,0,5,23,2019
12,103.79,1,0,0,0,0,0,0,5,24,2019
13,100.64,1,0,0,0,0,0,0,5,24,2019
14,39.74,1,0,0,0,0,0,0,5,24,2019
15,102,1,0,0,0,0,0,0,5,24,2019
16,129.38,1,0,0,0,0,0,0,5,24,2019
17,114.31,1,0,0,0,0,0,0,5,24,2019
18,121.47,1,0,0,0,0,0,0,5,24,2019
19,162.46,1,0,0,0,0,0,0,5,24,2019
20,82.49,1,0,0,0,0,0,0,5,24,2019
21,156.22,1,0,0,0,0,0,0,5,24,2019
22,65.81,1,0,0,0,0,0,0,5,24,2019
23,27.1,1,0,0,0,0,0,0,5,24,2019
12,130.67,0,0,1,0,0,0,0,5,25,2019
13,95.12,0,0,1,0,0,0,0,5,25,2019
14,136.52,0,0,1,0,0,0,0,5,25,2019
15,145.33,0,0,1,0,0,0,0,5,25,2019
16,141.04,0,0,1,0,0,0,0,5,25,2019
17,90.59,0,0,1,0,0,0,0,5,25,2019
18,62.31,0,0,1,0,0,0,0,5,25,2019
19,140.86,0,0,1,0,0,0,0,5,25,2019
20,58.88,0,0,1,0,0,0,0,5,25,2019
21,76.6,0,0,1,0,0,0,0,5,25,2019
22,46.17,0,0,1,0,0,0,0,5,25,2019
23,43.44,0,0,1,0,0,0,0,5,25,2019
11,4.24,0,0,0,1,0,0,0,5,26,2019
12,105.21,0,0,0,1,0,0,0,5,26,2019
13,145.69,0,0,0,1,0,0,0,5,26,2019
14,61.58,0,0,0,1,0,0,0,5,26,2019
15,101.91,0,0,0,1,0,0,0,5,26,2019
16,79.42,0,0,0,1,0,0,0,5,26,2019
17,34.53,0,0,0,1,0,0,0,5,26,2019
18,145.61,0,0,0,1,0,0,0,5,26,2019
19,168.21,0,0,0,1,0,0,0,5,26,2019
20,89.72,0,0,0,1,0,0,0,5,26,2019
21,101.03,0,0,0,1,0,0,0,5,26,2019
22,13.1,0,0,0,1,0,0,0,5,26,2019
12,52.9,0,1,0,0,0,0,0,5,27,2019
13,122.29,0,1,0,0,0,0,0,5,27,2019
14,91.49,0,1,0,0,0,0,0,5,27,2019
15,113.14,0,1,0,0,0,0,0,5,27,2019
16,100.86,0,1,0,0,0,0,0,5,27,2019
17,91.89,0,1,0,0,0,0,0,5,27,2019
18,53.33,0,1,0,0,0,0,0,5,27,2019
19,115.01,0,1,0,0,0,0,0,5,27,2019
20,50.13,0,1,0,0,0,0,0,5,27,2019
21,26.63,0,1,0,0,0,0,0,5,27,2019
22,28.29,0,1,0,0,0,0,0,5,27,2019
12,32.17,0,0,0,0,0,1,0,5,28,2019
13,43.83,0,0,0,0,0,1,0,5,28,2019
14,35.72,0,0,0,0,0,1,0,5,28,2019
15,70.01,0,0,0,0,0,1,0,5,28,2019
16,174.26,0,0,0,0,0,1,0,5,28,2019
17,97.75,0,0,0,0,0,1,0,5,28,2019
18,84.25,0,0,0,0,0,1,0,5,28,2019
19,82.01,0,0,0,0,0,1,0,5,28,2019
20,66.92,0,0,0,0,0,1,0,5,28,2019
21,62.29,0,0,0,0,0,1,0,5,28,2019
22,31.04,0,0,0,0,0,1,0,5,28,2019
23,8.15,0,0,0,0,0,1,0,5,28,2019
12,97.27,0,0,0,0,0,0,1,5,29,2019
13,67.87,0,0,0,0,0,0,1,5,29,2019
14,88.31,0,0,0,0,0,0,1,5,29,2019
15,69.04,0,0,0,0,0,0,1,5,29,2019
16,47.85,0,0,0,0,0,0,1,5,29,2019
17,135.55,0,0,0,0,0,0,1,5,29,2019
18,61.48,0,0,0,0,0,0,1,5,29,2019
19,48.99,0,0,0,0,0,0,1,5,29,2019
20,92.99,0,0,0,0,0,0,1,5,29,2019
21,35.19,0,0,0,0,0,0,1,5,29,2019
22,35.25,0,0,0,0,0,0,1,5,29,2019
12,30.71,0,0,0,0,1,0,0,5,30,2019
13,107.06,0,0,0,0,1,0,0,5,30,2019
14,75.39,0,0,0,0,1,0,0,5,30,2019
15,66.91,0,0,0,0,1,0,0,5,30,2019
16,157.48,0,0,0,0,1,0,0,5,30,2019
17,92.72,0,0,0,0,1,0,0,5,30,2019
18,43.32,0,0,0,0,1,0,0,5,30,2019
19,70.04,0,0,0,0,1,0,0,5,30,2019
20,100.47,0,0,0,0,1,0,0,5,30,2019
21,46.73,0,0,0,0,1,0,0,5,30,2019
22,36.37,0,0,0,0,1,0,0,5,30,2019
12,88.46,1,0,0,0,0,0,0,5,31,2019
13,48.49,1,0,0,0,0,0,0,5,31,2019
14,49.97,1,0,0,0,0,0,0,5,31,2019
15,94.38,1,0,0,0,0,0,0,5,31,2019
16,116.74,1,0,0,0,0,0,0,5,31,2019
17,76.26,1,0,0,0,0,0,0,5,31,2019
18,34.05,1,0,0,0,0,0,0,5,31,2019
19,103.45,1,0,0,0,0,0,0,5,31,2019
20,62.06,1,0,0,0,0,0,0,5,31,2019
21,42.43,1,0,0,0,0,0,0,5,31,2019
22,51.02,1,0,0,0,0,0,0,5,31,2019
23,7.05,1,0,0,0,0,0,0,5,31,2019
12,114.71,0,0,1,0,0,0,0,6,1,2019
13,70.92,0,0,1,0,0,0,0,6,1,2019
14,50.82,0,0,1,0,0,0,0,6,1,2019
15,66.99,0,0,1,0,0,0,0,6,1,2019
16,116.52,0,0,1,0,0,0,0,6,1,2019
17,109.6,0,0,1,0,0,0,0,6,1,2019
18,160.84,0,0,1,0,0,0,0,6,1,2019
19,61.95,0,0,1,0,0,0,0,6,1,2019
20,61.29,0,0,1,0,0,0,0,6,1,2019
21,60.46,0,0,1,0,0,0,0,6,1,2019
22,89.58,0,0,1,0,0,0,0,6,1,2019
23,32.38,0,0,1,0,0,0,0,6,1,2019
12,69.36,0,0,0,1,0,0,0,6,2,2019
13,144.11,0,0,0,1,0,0,0,6,2,2019
14,143.02,0,0,0,1,0,0,0,6,2,2019
15,70.31,0,0,0,1,0,0,0,6,2,2019
16,93.13,0,0,0,1,0,0,0,6,2,2019
17,71.88,0,0,0,1,0,0,0,6,2,2019
18,62.99,0,0,0,1,0,0,0,6,2,2019
19,50.3,0,0,0,1,0,0,0,6,2,2019
20,76.47,0,0,0,1,0,0,0,6,2,2019
21,3.49,0,0,0,1,0,0,0,6,2,2019
22,19.25,0,0,0,1,0,0,0,6,2,2019
12,40.92,0,1,0,0,0,0,0,6,3,2019
13,53.17,0,1,0,0,0,0,0,6,3,2019
14,35.68,0,1,0,0,0,0,0,6,3,2019
15,106.1,0,1,0,0,0,0,0,6,3,2019
16,121.55,0,1,0,0,0,0,0,6,3,2019
17,65.61,0,1,0,0,0,0,0,6,3,2019
18,66.13,0,1,0,0,0,0,0,6,3,2019
19,40.37,0,1,0,0,0,0,0,6,3,2019
20,70.49,0,1,0,0,0,0,0,6,3,2019
21,82.6,0,1,0,0,0,0,0,6,3,2019
22,78.28,0,1,0,0,0,0,0,6,3,2019
12,20.24,0,0,0,0,0,1,0,6,4,2019
13,48.38,0,0,0,0,0,1,0,6,4,2019
14,59.12,0,0,0,0,0,1,0,6,4,2019
15,144.98,0,0,0,0,0,1,0,6,4,2019
16,142.85,0,0,0,0,0,1,0,6,4,2019
17,25.68,0,0,0,0,0,1,0,6,4,2019
18,42.23,0,0,0,0,0,1,0,6,4,2019
19,65.53,0,0,0,0,0,1,0,6,4,2019
20,77.11,0,0,0,0,0,1,0,6,4,2019
21,36.77,0,0,0,0,0,1,0,6,4,2019
22,42.59,0,0,0,0,0,1,0,6,4,2019
12,33.34,0,0,0,0,0,0,1,6,5,2019
13,44.66,0,0,0,0,0,0,1,6,5,2019
14,39.9,0,0,0,0,0,0,1,6,5,2019
15,76.5,0,0,0,0,0,0,1,6,5,2019
16,46.79,0,0,0,0,0,0,1,6,5,2019
17,136.1,0,0,0,0,0,0,1,6,5,2019
18,99.08,0,0,0,0,0,0,1,6,5,2019
19,92.66,0,0,0,0,0,0,1,6,5,2019
20,111.39,0,0,0,0,0,0,1,6,5,2019
21,44.89,0,0,0,0,0,0,1,6,5,2019
22,75.72,0,0,0,0,0,0,1,6,5,2019
23,10.1,0,0,0,0,0,0,1,6,5,2019
12,98.87,0,0,0,0,1,0,0,6,6,2019
13,144.31,0,0,0,0,1,0,0,6,6,2019
14,23.35,0,0,0,0,1,0,0,6,6,2019
15,139.11,0,0,0,0,1,0,0,6,6,2019
16,61.53,0,0,0,0,1,0,0,6,6,2019
17,77.67,0,0,0,0,1,0,0,6,6,2019
18,91.36,0,0,0,0,1,0,0,6,6,2019
19,20.34,0,0,0,0,1,0,0,6,6,2019
20,154.79,0,0,0,0,1,0,0,6,6,2019
21,19.05,0,0,0,0,1,0,0,6,6,2019
22,53.24,0,0,0,0,1,0,0,6,6,2019
12,87.26,1,0,0,0,0,0,0,6,7,2019
13,36.9,1,0,0,0,0,0,0,6,7,2019
14,97.48,1,0,0,0,0,0,0,6,7,2019
15,17.4,1,0,0,0,0,0,0,6,7,2019
16,34.74,1,0,0,0,0,0,0,6,7,2019
17,101.8,1,0,0,0,0,0,0,6,7,2019
18,73.99,1,0,0,0,0,0,0,6,7,2019
19,38.96,1,0,0,0,0,0,0,6,7,2019
20,95.93,1,0,0,0,0,0,0,6,7,2019
21,43.69,1,0,0,0,0,0,0,6,7,2019
22,62.03,1,0,0,0,0,0,0,6,7,2019
23,17.35,1,0,0,0,0,0,0,6,7,2019
12,62.46,0,0,1,0,0,0,0,6,8,2019
13,149.9,0,0,1,0,0,0,0,6,8,2019
14,113.74,0,0,1,0,0,0,0,6,8,2019
15,109.99,0,0,1,0,0,0,0,6,8,2019
16,154.25,0,0,1,0,0,0,0,6,8,2019
17,107.17,0,0,1,0,0,0,0,6,8,2019
18,40.44,0,0,1,0,0,0,0,6,8,2019
19,76.84,0,0,1,0,0,0,0,6,8,2019
20,100.99,0,0,1,0,0,0,0,6,8,2019
21,82.09,0,0,1,0,0,0,0,6,8,2019
22,28,0,0,1,0,0,0,0,6,8,2019
23,22.93,0,0,1,0,0,0,0,6,8,2019
12,90.38,0,0,0,1,0,0,0,6,9,2019
13,58.22,0,0,0,1,0,0,0,6,9,2019
14,36.48,0,0,0,1,0,0,0,6,9,2019
15,73.24,0,0,0,1,0,0,0,6,9,2019
16,150.82,0,0,0,1,0,0,0,6,9,2019
17,96.46,0,0,0,1,0,0,0,6,9,2019
18,92.4,0,0,0,1,0,0,0,6,9,2019
19,89.61,0,0,0,1,0,0,0,6,9,2019
20,52.96,0,0,0,1,0,0,0,6,9,2019
21,58.63,0,0,0,1,0,0,0,6,9,2019
22,59.25,0,0,0,1,0,0,0,6,9,2019
12,49.61,0,1,0,0,0,0,0,6,10,2019
13,55.72,0,1,0,0,0,0,0,6,10,2019
14,72.98,0,1,0,0,0,0,0,6,10,2019
15,34.68,0,1,0,0,0,0,0,6,10,2019
16,119.86,0,1,0,0,0,0,0,6,10,2019
17,80.43,0,1,0,0,0,0,0,6,10,2019
18,37.72,0,1,0,0,0,0,0,6,10,2019
19,40.83,0,1,0,0,0,0,0,6,10,2019
20,121.51,0,1,0,0,0,0,0,6,10,2019
21,138.45,0,1,0,0,0,0,0,6,10,2019
22,50.61,0,1,0,0,0,0,0,6,10,2019
11,7.44,0,0,0,0,0,1,0,6,11,2019
12,82.92,0,0,0,0,0,1,0,6,11,2019
13,143.46,0,0,0,0,0,1,0,6,11,2019
14,68.66,0,0,0,0,0,1,0,6,11,2019
15,135.67,0,0,0,0,0,1,0,6,11,2019
16,32.74,0,0,0,0,0,1,0,6,11,2019
17,122.92,0,0,0,0,0,1,0,6,11,2019
18,116.68,0,0,0,0,0,1,0,6,11,2019
19,109.9,0,0,0,0,0,1,0,6,11,2019
20,59.37,0,0,0,0,0,1,0,6,11,2019
21,95.06,0,0,0,0,0,1,0,6,11,2019
22,44.33,0,0,0,0,0,1,0,6,11,2019
12,109.06,0,0,0,0,0,0,1,6,12,2019
13,16.85,0,0,0,0,0,0,1,6,12,2019
14,93.77,0,0,0,0,0,0,1,6,12,2019
15,102.45,0,0,0,0,0,0,1,6,12,2019
16,130.75,0,0,0,0,0,0,1,6,12,2019
17,145.33,0,0,0,0,0,0,1,6,12,2019
18,101.11,0,0,0,0,0,0,1,6,12,2019
19,97.1,0,0,0,0,0,0,1,6,12,2019
20,66.74,0,0,0,0,0,0,1,6,12,2019
21,113.63,0,0,0,0,0,0,1,6,12,2019
22,37.68,0,0,0,0,0,0,1,6,12,2019
12,83.63,0,0,0,0,1,0,0,6,13,2019
13,58.67,0,0,0,0,1,0,0,6,13,2019
14,55.45,0,0,0,0,1,0,0,6,13,2019
15,4.45,0,0,0,0,1,0,0,6,13,2019
16,79.34,0,0,0,0,1,0,0,6,13,2019
17,93.61,0,0,0,0,1,0,0,6,13,2019
18,69.48,0,0,0,0,1,0,0,6,13,2019
19,56.39,0,0,0,0,1,0,0,6,13,2019
20,105.23,0,0,0,0,1,0,0,6,13,2019
21,78.73,0,0,0,0,1,0,0,6,13,2019
22,50.76,0,0,0,0,1,0,0,6,13,2019
12,85.1,1,0,0,0,0,0,0,6,14,2019
13,66.83,1,0,0,0,0,0,0,6,14,2019
14,69.58,1,0,0,0,0,0,0,6,14,2019
15,109.78,1,0,0,0,0,0,0,6,14,2019
16,71.64,1,0,0,0,0,0,0,6,14,2019
17,147.69,1,0,0,0,0,0,0,6,14,2019
18,181.72,1,0,0,0,0,0,0,6,14,2019
19,96.99,1,0,0,0,0,0,0,6,14,2019
20,109.65,1,0,0,0,0,0,0,6,14,2019
21,23.38,1,0,0,0,0,0,0,6,14,2019
22,31.74,1,0,0,0,0,0,0,6,14,2019
23,24.54,1,0,0,0,0,0,0,6,14,2019
12,68.66,0,0,1,0,0,0,0,6,15,2019
13,134.86,0,0,1,0,0,0,0,6,15,2019
14,136.7,0,0,1,0,0,0,0,6,15,2019
15,55.7,0,0,1,0,0,0,0,6,15,2019
16,69.48,0,0,1,0,0,0,0,6,15,2019
17,127.94,0,0,1,0,0,0,0,6,15,2019
18,52.88,0,0,1,0,0,0,0,6,15,2019
19,95.03,0,0,1,0,0,0,0,6,15,2019
20,75.31,0,0,1,0,0,0,0,6,15,2019
21,88.86,0,0,1,0,0,0,0,6,15,2019
22,74.82,0,0,1,0,0,0,0,6,15,2019
23,25.08,0,0,1,0,0,0,0,6,15,2019
12,134.88,0,0,0,1,0,0,0,6,16,2019
13,103.56,0,0,0,1,0,0,0,6,16,2019
14,115.11,0,0,0,1,0,0,0,6,16,2019
15,118.43,0,0,0,1,0,0,0,6,16,2019
16,122.16,0,0,0,1,0,0,0,6,16,2019
17,59.86,0,0,0,1,0,0,0,6,16,2019
18,54.81,0,0,0,1,0,0,0,6,16,2019
19,108.29,0,0,0,1,0,0,0,6,16,2019
20,81.79,0,0,0,1,0,0,0,6,16,2019
21,110.66,0,0,0,1,0,0,0,6,16,2019
22,68.19,0,0,0,1,0,0,0,6,16,2019
23,11.2,0,0,0,1,0,0,0,6,16,2019
12,50.19,0,1,0,0,0,0,0,6,17,2019
13,13.69,0,1,0,0,0,0,0,6,17,2019
14,24.97,0,1,0,0,0,0,0,6,17,2019
15,44.43,0,1,0,0,0,0,0,6,17,2019
16,131.87,0,1,0,0,0,0,0,6,17,2019
17,151.73,0,1,0,0,0,0,0,6,17,2019
18,84.77,0,1,0,0,0,0,0,6,17,2019
19,147.53,0,1,0,0,0,0,0,6,17,2019
20,64.47,0,1,0,0,0,0,0,6,17,2019
21,126.93,0,1,0,0,0,0,0,6,17,2019
22,18.99,0,1,0,0,0,0,0,6,17,2019
12,71.59,0,0,0,0,0,1,0,6,18,2019
13,21.09,0,0,0,0,0,1,0,6,18,2019
14,57.42,0,0,0,0,0,1,0,6,18,2019
15,92.14,0,0,0,0,0,1,0,6,18,2019
16,54.43,0,0,0,0,0,1,0,6,18,2019
17,131.99,0,0,0,0,0,1,0,6,18,2019
18,67.07,0,0,0,0,0,1,0,6,18,2019
19,100.16,0,0,0,0,0,1,0,6,18,2019
20,61.92,0,0,0,0,0,1,0,6,18,2019
21,61.83,0,0,0,0,0,1,0,6,18,2019
22,63.42,0,0,0,0,0,1,0,6,18,2019
12,20.14,0,0,0,0,0,0,1,6,19,2019
13,47.86,0,0,0,0,0,0,1,6,19,2019
14,46.9,0,0,0,0,0,0,1,6,19,2019
15,73.62,0,0,0,0,0,0,1,6,19,2019
16,86.01,0,0,0,0,0,0,1,6,19,2019
17,41.74,0,0,0,0,0,0,1,6,19,2019
18,213.76,0,0,0,0,0,0,1,6,19,2019
19,92.87,0,0,0,0,0,0,1,6,19,2019
20,160.61,0,0,0,0,0,0,1,6,19,2019
21,94.1,0,0,0,0,0,0,1,6,19,2019
22,16.2,0,0,0,0,0,0,1,6,19,2019
12,36.09,0,0,0,0,1,0,0,6,20,2019
13,33.98,0,0,0,0,1,0,0,6,20,2019
14,58.29,0,0,0,0,1,0,0,6,20,2019
15,42.54,0,0,0,0,1,0,0,6,20,2019
16,49.75,0,0,0,0,1,0,0,6,20,2019
17,45.52,0,0,0,0,1,0,0,6,20,2019
18,68.26,0,0,0,0,1,0,0,6,20,2019
19,42.59,0,0,0,0,1,0,0,6,20,2019
20,57.8,0,0,0,0,1,0,0,6,20,2019
21,26.14,0,0,0,0,1,0,0,6,20,2019
22,26.61,0,0,0,0,1,0,0,6,20,2019
23,13.7,0,0,0,0,1,0,0,6,20,2019
12,80.22,1,0,0,0,0,0,0,6,21,2019
13,26.5,1,0,0,0,0,0,0,6,21,2019
14,72.32,1,0,0,0,0,0,0,6,21,2019
15,61.33,1,0,0,0,0,0,0,6,21,2019
16,133.96,1,0,0,0,0,0,0,6,21,2019
17,87.51,1,0,0,0,0,0,0,6,21,2019
18,25.29,1,0,0,0,0,0,0,6,21,2019
19,74.35,1,0,0,0,0,0,0,6,21,2019
20,130.58,1,0,0,0,0,0,0,6,21,2019
21,122.29,1,0,0,0,0,0,0,6,21,2019
22,52.41,1,0,0,0,0,0,0,6,21,2019
23,15.8,1,0,0,0,0,0,0,6,21,2019
11,3.49,0,0,1,0,0,0,0,6,22,2019
12,51.66,0,0,1,0,0,0,0,6,22,2019
13,112.89,0,0,1,0,0,0,0,6,22,2019
14,99.88,0,0,1,0,0,0,0,6,22,2019
15,40.83,0,0,1,0,0,0,0,6,22,2019
16,50.98,0,0,1,0,0,0,0,6,22,2019
17,82.74,0,0,1,0,0,0,0,6,22,2019
18,136.98,0,0,1,0,0,0,0,6,22,2019
19,60.22,0,0,1,0,0,0,0,6,22,2019
20,111.64,0,0,1,0,0,0,0,6,22,2019
21,89.23,0,0,1,0,0,0,0,6,22,2019
22,85.9,0,0,1,0,0,0,0,6,22,2019
23,96.37,0,0,1,0,0,0,0,6,22,2019
12,51.59,0,0,0,1,0,0,0,6,23,2019
13,103.92,0,0,0,1,0,0,0,6,23,2019
14,74.39,0,0,0,1,0,0,0,6,23,2019
15,151.01,0,0,0,1,0,0,0,6,23,2019
16,35.63,0,0,0,1,0,0,0,6,23,2019
17,87.02,0,0,0,1,0,0,0,6,23,2019
18,59.94,0,0,0,1,0,0,0,6,23,2019
19,100.18,0,0,0,1,0,0,0,6,23,2019
20,54.78,0,0,0,1,0,0,0,6,23,2019
21,53.1,0,0,0,1,0,0,0,6,23,2019
22,105.29,0,0,0,1,0,0,0,6,23,2019
12,32.43,0,1,0,0,0,0,0,6,24,2019
13,90.15,0,1,0,0,0,0,0,6,24,2019
14,33.5,0,1,0,0,0,0,0,6,24,2019
15,69.55,0,1,0,0,0,0,0,6,24,2019
16,194.72,0,1,0,0,0,0,0,6,24,2019
17,103.13,0,1,0,0,0,0,0,6,24,2019
18,70.07,0,1,0,0,0,0,0,6,24,2019
19,44.35,0,1,0,0,0,0,0,6,24,2019
20,82.6,0,1,0,0,0,0,0,6,24,2019
21,52.04,0,1,0,0,0,0,0,6,24,2019
22,44.62,0,1,0,0,0,0,0,6,24,2019
12,56.18,0,0,0,0,0,1,0,6,25,2019
13,65.81,0,0,0,0,0,1,0,6,25,2019
14,69.39,0,0,0,0,0,1,0,6,25,2019
